file,line,variables,total
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",47,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",48,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",49,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",50,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",51,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",52,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",53,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",54,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",55,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",56,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",57,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",58,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",59,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",60,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",61,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",62,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",63,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",64,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",65,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",66,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",67,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",68,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",69,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",70,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",71,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",72,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",73,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",74,"bcrypt;driverSchema;jwt;mongoose;token",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",75,"bcrypt;driverSchema;jwt;mongoose;token",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",76,"bcrypt;driverSchema;jwt;mongoose;token",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",77,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",78,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",79,"bcrypt;driverSchema;jwt;mongoose;password",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",80,"bcrypt;driverSchema;jwt;mongoose;password",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",81,"bcrypt;driverSchema;jwt;mongoose;password",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",82,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",83,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",84,"bcrypt;driverSchema;jwt;mongoose;password",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",85,"bcrypt;driverSchema;jwt;mongoose;password",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",86,"bcrypt;driverSchema;jwt;mongoose;password",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",87,"bcrypt;driverSchema;jwt;mongoose",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",88,"bcrypt;driverModel;driverSchema;jwt;mongoose",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",89,"bcrypt;driverModel;driverSchema;jwt;mongoose",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",90,"bcrypt;driverModel;driverSchema;jwt;mongoose",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/models/driver.model.js",91,"bcrypt;driverModel;driverSchema;jwt;mongoose",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",1,"userModel",1
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",2,"driverModel;userModel",2
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",3,"bcrypt;driverModel;userModel",3
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",4,"bcrypt;driverModel;jwt;userModel",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",5,"bcrypt;blackListTokenModel;driverModel;jwt;userModel",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",6,"bcrypt;blackListTokenModel;driverModel;jwt;userModel",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",7,"bcrypt;blackListTokenModel;driverModel;jwt;userModel",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",8,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;userModel",8
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",9,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",10,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",11,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",12,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",13,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",14,"bcrypt;blackListTokenModel;driverModel;isBlackListed;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",15,"bcrypt;blackListTokenModel;driverModel;isBlackListed;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",16,"bcrypt;blackListTokenModel;driverModel;isBlackListed;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",17,"bcrypt;blackListTokenModel;driverModel;isBlackListed;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",18,"bcrypt;blackListTokenModel;driverModel;isBlackListed;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",19,"bcrypt;blackListTokenModel;decoded;driverModel;isBlackListed;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",20,"bcrypt;blackListTokenModel;decoded;driverModel;isBlackListed;jwt;next;req;res;token;user;userModel",12
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",21,"bcrypt;blackListTokenModel;decoded;driverModel;isBlackListed;jwt;next;req;res;token;user;userModel",12
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",22,"bcrypt;blackListTokenModel;decoded;driverModel;isBlackListed;jwt;next;req;res;token;user;userModel",12
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",23,"bcrypt;blackListTokenModel;decoded;driverModel;isBlackListed;jwt;next;req;res;token;user;userModel",12
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",24,"bcrypt;blackListTokenModel;driverModel;err;isBlackListed;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",25,"bcrypt;blackListTokenModel;driverModel;err;isBlackListed;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",26,"bcrypt;blackListTokenModel;driverModel;err;isBlackListed;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",27,"bcrypt;blackListTokenModel;driverModel;err;isBlackListed;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",28,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;userModel",8
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",29,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",30,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",31,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",32,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",33,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",34,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",35,"bcrypt;blackListTokenModel;driverModel;jwt;next;req;res;token;userModel",9
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",36,"bcrypt;blackListTokenModel;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",37,"bcrypt;blackListTokenModel;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",38,"bcrypt;blackListTokenModel;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",39,"bcrypt;blackListTokenModel;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",40,"bcrypt;blackListTokenModel;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",41,"bcrypt;blackListTokenModel;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",42,"bcrypt;blackListTokenModel;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",43,"bcrypt;blackListTokenModel;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",44,"bcrypt;blackListTokenModel;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",10
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",45,"bcrypt;blackListTokenModel;decoded;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",46,"bcrypt;blackListTokenModel;decoded;driver;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",12
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",47,"bcrypt;blackListTokenModel;decoded;driver;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",12
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",48,"bcrypt;blackListTokenModel;decoded;driver;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",12
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",49,"bcrypt;blackListTokenModel;decoded;driver;driverModel;isBlacklisted;jwt;next;req;res;token;userModel",12
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",50,"bcrypt;blackListTokenModel;decoded;driver;driverModel;err;isBlacklisted;jwt;next;req;res;token;userModel",13
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",51,"bcrypt;blackListTokenModel;driverModel;err;isBlacklisted;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",52,"bcrypt;blackListTokenModel;driverModel;err;isBlacklisted;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",53,"bcrypt;blackListTokenModel;driverModel;err;isBlacklisted;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",54,"bcrypt;blackListTokenModel;driverModel;err;isBlacklisted;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",55,"bcrypt;blackListTokenModel;driverModel;err;isBlacklisted;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",56,"bcrypt;blackListTokenModel;driverModel;err;isBlacklisted;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",57,"bcrypt;blackListTokenModel;driverModel;err;isBlacklisted;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/middlewares/auth.middleware.js",58,"bcrypt;blackListTokenModel;driverModel;err;isBlacklisted;jwt;next;req;res;token;userModel",11
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",1,"express",1
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",2,"express;router",2
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",3,"body;express;router",3
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",4,"body;express;router;userController",4
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",5,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",6,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",7,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",8,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",9,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",10,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",11,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",12,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",13,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",14,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",15,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",16,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",17,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",18,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",19,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",20,"authMiddleware;body;express;router;userController",5
"/Users/pranjal/Desktop/Projects/UBER/Backend/routes/user.routes.js",21,"authMiddleware;body;express;router;userController",5
